ID;Name;Sex;PeoplesCount
25912;Ильвира;ЖЕН.;4000
25913;Ильвиса;ЖЕН.;1
25914;Ильвия;ЖЕН.;29
25915;Ильгама;ЖЕН.;111
25916;Ильгамия;ЖЕН.;123
25917;Ильгамья;ЖЕН.;2
25918;Ильгина;ЖЕН.;552
25919;Ильдарья;ЖЕН.;4
25921;Ильзира;ЖЕН.;2000
25922;Ильина;ЖЕН.;115000
25924;Ильмира;ЖЕН.;19000
25925;Ильмият;ЖЕН.;7
25926;Ильмурият;ЖЕН.;9
25927;Ильмуханум;ЖЕН.;19
25929;Ильнара;ЖЕН.;5000
25930;Ильнура;ЖЕН.;516
25931;Ильсия;ЖЕН.;3000
25932;Ильсияр;ЖЕН.;4000
25933;Ильфира;ЖЕН.;642
25934;Ильхама;ЖЕН.;195
25935;Ильхамия;ЖЕН.;459
25936;Ильяна;ЖЕН.;949
25938;Ильянора;ЖЕН.;11
25940;Илээ;ЖЕН.;1
25941;Илюза;ЖЕН.;6000
25942;Иляна;ЖЕН.;3000
25945;Иманат;ЖЕН.;48
25946;Имани;ЖЕН.;262
25947;Иманта;ЖЕН.;122
25948;Имара;ЖЕН.;173
25949;Имарат;ЖЕН.;166
25950;Имаржан;ЖЕН.;46
25952;Имельда;ЖЕН.;51
25953;Имина;ЖЕН.;91
25954;Иминат;ЖЕН.;31
25955;Имона;ЖЕН.;34
25957;Ина;ЖЕН.;4000
25959;Инаида;ЖЕН.;59
25960;Инаиса;ЖЕН.;1
25961;Иналита;ЖЕН.;1
25962;Инара;ЖЕН.;4000
25963;Инаре;ЖЕН.;4
25964;Инаят;ЖЕН.;296
25965;Инбар;ЖЕН.;12
25966;янтарь;ЖЕН.;3000
25967;Инга;ЖЕН.;84000
25968;Ингеборга;ЖЕН.;170
25970;Инголина;ЖЕН.;1
25971;Ингретта;ЖЕН.;1
25972;Ингрид;ЖЕН.;1000
25973;Ингрида;ЖЕН.;352
25974;Ингрит;ЖЕН.;208
25975;Ингрита;ЖЕН.;19
25976;Ингуна;ЖЕН.;40
25977;Индалия;ЖЕН.;3
25978;Индиана;ЖЕН.;953000
25979;Индианна;ЖЕН.;15
25981;Индира;ЖЕН.;42000
25982;Индра;ЖЕН.;3000
25983;Индрен;ЖЕН.;1
25985;Индустрия;ЖЕН.;8000
25986;Индият;ЖЕН.;11
25987;Инелина;ЖЕН.;2
25988;Инес;ЖЕН.;328
25989;Инеса;ЖЕН.;1000
25990;Инесе;ЖЕН.;155
25991;Инесита;ЖЕН.;1
25992;Инесия;ЖЕН.;2
25993;Инесс;ЖЕН.;344
25994;Инесса;ЖЕН.;53000
25995;Инессе;ЖЕН.;5
25996;Инета;ЖЕН.;380
25997;Инжили;ЖЕН.;14
25998;Инжилина;ЖЕН.;1
25999;Инита;ЖЕН.;62
26000;Инна;ЖЕН.;590000
26002;Иннаида;ЖЕН.;7
26003;Иннеса;ЖЕН.;2000
26004;Иннесса;ЖЕН.;821
26005;Иннета;ЖЕН.;45
26006;Иннетта;ЖЕН.;5
26008;Иннэса;ЖЕН.;56
26009;Иннэсса;ЖЕН.;46
26010;Инриетта;ЖЕН.;1
26011;Инрина;ЖЕН.;17
26012;Инсабат;ЖЕН.;30
26013;Инсаният;ЖЕН.;11
26014;Инсап;ЖЕН.;15
26015;Инта;ЖЕН.;64000
26019;Интерия;ЖЕН.;107
26021;Интерна;ЖЕН.;141
26022;Интизар;ЖЕН.;349
26023;Интра;ЖЕН.;1000
26024;Инута;ЖЕН.;13
26025;Иоанна;ЖЕН.;5000
26026;Иованна;ЖЕН.;33
26029;Иоганна;ЖЕН.;54
26030;Иозефа;ЖЕН.;2
26031;Иозефина;ЖЕН.;2
26033;Иолана;ЖЕН.;122
26035;Иоланда;ЖЕН.;194
26036;Иоланка;ЖЕН.;5
26037;Иоланна;ЖЕН.;54
26038;Иоланта;ЖЕН.;2000
26039;Иоланя;ЖЕН.;2
26041;Ионелия;ЖЕН.;2
26042;Ионна;ЖЕН.;141
26044;Иосина;ЖЕН.;4
26045;Иосипа;ЖЕН.;1
26047;Иосифа;ЖЕН.;531
26048;Иосифина;ЖЕН.;1
26051;Ира;ЖЕН.;238000
26053;Ираги;ЖЕН.;35
26054;Ирада;ЖЕН.;5000
26055;Ираде;ЖЕН.;75
26056;Ирадиада;ЖЕН.;3
26059;Ирае;ЖЕН.;8
26060;Ираида;ЖЕН.;17000
26061;Ираина;ЖЕН.;19
26063;Ираиса;ЖЕН.;8
26064;Ирайганат;ЖЕН.;79
26065;Ирайда;ЖЕН.;52
26066;Ирайдат;ЖЕН.;11
26068;Иралия;ЖЕН.;81
26069;Ирана;ЖЕН.;842
26070;Иранда;ЖЕН.;9
26072;Ирания;ЖЕН.;20
26074;Ирасда;ЖЕН.;3
26078;Ираыда;ЖЕН.;1
26079;Ирбе;ЖЕН.;119
26080;Ирвита;ЖЕН.;13
26081;Иргаш;ЖЕН.;27
26082;Иргетта;ЖЕН.;1
26083;Иргина;ЖЕН.;51
26084;Иреина;ЖЕН.;1
26085;Ирейна;ЖЕН.;5
26086;Ирен;ЖЕН.;6000
26087;Ирена;ЖЕН.;7000
26090;Ирене;ЖЕН.;104
26091;Иренэ;ЖЕН.;4
26092;Иреня;ЖЕН.;5
26093;Ирестина;ЖЕН.;1
26094;Иржа;ЖЕН.;37
26095;Иржина;ЖЕН.;36
26096;Ирза;ЖЕН.;473
26097;Ирзабала;ЖЕН.;2
26098;Ири;ЖЕН.;2000
26100;Ириада;ЖЕН.;54
26101;Ириана;ЖЕН.;75
26102;Ирианда;ЖЕН.;2
26104;Ирива;ЖЕН.;2
26105;Ирида;ЖЕН.;1000
26107;Иридия;ЖЕН.;6
26108;Ириида;ЖЕН.;2
26109;Ирика;ЖЕН.;844
26110;Ирина;ЖЕН.;4000000
26112;Иринаида;ЖЕН.;1
26113;Иринида;ЖЕН.;1
26114;Ириния;ЖЕН.;36
26115;Иринка;ЖЕН.;44000
26116;Иринья;ЖЕН.;74
26117;Ирис;ЖЕН.;3000
26118;Ириса;ЖЕН.;170
26119;Иристина;ЖЕН.;3
26120;Ирита;ЖЕН.;83
26121;Ирлана;ЖЕН.;47
26122;Ирланда;ЖЕН.;16
26124;Ирлена;ЖЕН.;7
26127;Ирма;ЖЕН.;9000
26131;Ирмина;ЖЕН.;69
26132;Иродиада;ЖЕН.;14
26134;Ирослава;ЖЕН.;2
26135;Ирье;ЖЕН.;2
26136;Ирэна;ЖЕН.;4000
26137;Ирэнэ;ЖЕН.;15
26138;Исаия;ЖЕН.;38
26139;Исаймат;ЖЕН.;1
26140;Исако;ЖЕН.;11
26141;Исана;ЖЕН.;61
26142;Исбат;ЖЕН.;12
26143;Исидора;ЖЕН.;233
26144;Искра;ЖЕН.;19000
26146;Исли;ЖЕН.;2000
26147;Исманият;ЖЕН.;15
26148;Исмира;ЖЕН.;349
26150;Испаният;ЖЕН.;78
26151;Испет;ЖЕН.;1
26152;Истара;ЖЕН.;14
26153;Истора;ЖЕН.;27
26154;Ита;ЖЕН.;10000
26155;Итай;ЖЕН.;27
26156;Итерия;ЖЕН.;11
26159;Иулиания;ЖЕН.;271
26160;Иулиония;ЖЕН.;1
26161;Иульяния;ЖЕН.;11
26164;Иустина;ЖЕН.;80
26165;Иустиния;ЖЕН.;13
26166;Иустинья;ЖЕН.;4
26169;Июлия;ЖЕН.;299
26172;Июстиния;ЖЕН.;1
26173;Кааба;ЖЕН.;6
26174;Каабахан;ЖЕН.;1
26175;Каберина;ЖЕН.;4
26176;Кабира;ЖЕН.;321
26177;Кабират;ЖЕН.;113
26178;Кавалентина;ЖЕН.;3
26179;Кавдия;ЖЕН.;6
26180;Кавирья;ЖЕН.;4
26181;Кавиря;ЖЕН.;1
26182;Кавита;ЖЕН.;30
26183;Кавсар;ЖЕН.;127
26184;Кавсарат;ЖЕН.;111
26185;Кадария;ЖЕН.;93
26186;Кадирия;ЖЕН.;3
26187;Кадрамида;ЖЕН.;2
26188;Кадрия;ЖЕН.;4000
26189;Кадырия;ЖЕН.;3
26190;Кадырья;ЖЕН.;41
26192;Каеде;ЖЕН.;14
26193;Каземира;ЖЕН.;8
26194;Казима;ЖЕН.;157
26195;Казимат;ЖЕН.;10
26196;Казимира;ЖЕН.;8000
26198;Казмира;ЖЕН.;1
26199;Казьмира;ЖЕН.;1
26200;Казьмирина;ЖЕН.;1
26201;Каинат;ЖЕН.;41
26202;Кайлиста;ЖЕН.;2
26203;Кайра;ЖЕН.;290
26204;Каламбина;ЖЕН.;20
26205;Калела;ЖЕН.;3
26206;Калена;ЖЕН.;117
26207;Калерина;ЖЕН.;97
26208;Калерия;ЖЕН.;5000
26209;Калиго;ЖЕН.;5
26210;Кализа;ЖЕН.;60
26212;Калима;ЖЕН.;1000
26213;Калимат;ЖЕН.;660
26214;Калимула;ЖЕН.;40
26215;Калимулла;ЖЕН.;60
26216;Калина;ЖЕН.;15000
26217;Калине;ЖЕН.;12
26218;Калиния;ЖЕН.;9
26219;Калинна;ЖЕН.;25
26220;Калиопа;ЖЕН.;8
26221;Калиса;ЖЕН.;220
26222;Калисия;ЖЕН.;11
26223;Калисса;ЖЕН.;21
26224;Калиста;ЖЕН.;177
26225;Калиствения;ЖЕН.;3
26226;Калиствина;ЖЕН.;3
26227;Калистина;ЖЕН.;15
26228;Калисфения;ЖЕН.;1
26230;Калитолина;ЖЕН.;1
26231;Калия;ЖЕН.;713
26232;Калла;ЖЕН.;45
26233;Каллерия;ЖЕН.;15
26234;Каллиса;ЖЕН.;6
26235;Каллиска;ЖЕН.;3
26236;Каллиста;ЖЕН.;96
26237;Кальмина;ЖЕН.;179
26238;Камале;ЖЕН.;51
26239;Камерина;ЖЕН.;32
26240;Камила;ЖЕН.;57000
26241;Камилат;ЖЕН.;12
26242;Камилета;ЖЕН.;1
26243;Камилина;ЖЕН.;200
26244;Камилия;ЖЕН.;412
26245;Камилла;ЖЕН.;40000
26246;Камиллия;ЖЕН.;18
26247;Камиля;ЖЕН.;4000
26248;Камшат;ЖЕН.;9000
26249;Канае;ЖЕН.;5
26250;Канитат;ЖЕН.;18
26251;Канна;ЖЕН.;414
26253;Капелина;ЖЕН.;206
26254;Капетолина;ЖЕН.;6
26255;Капиталина;ЖЕН.;1000
26256;Капитолина;ЖЕН.;3000
26257;Карделия;ЖЕН.;30
26258;Карелина;ЖЕН.;14000
26259;Карелия;ЖЕН.;386000
26260;Карема;ЖЕН.;141
26261;Карен;ЖЕН.;35000
26262;Карерина;ЖЕН.;12
26263;Кариадна;ЖЕН.;1
26264;Карианна;ЖЕН.;31
26265;Карима;ЖЕН.;3000
26266;Каримат;ЖЕН.;76
26267;Карин;ЖЕН.;2000
26268;Карина;ЖЕН.;408000
26269;Карине;ЖЕН.;5000
26270;Каринна;ЖЕН.;88
26271;Карино;ЖЕН.;478
26272;Каринэ;ЖЕН.;3000
26273;Карита;ЖЕН.;86
26274;Карияна;ЖЕН.;1
26275;Карла;ЖЕН.;27000
26276;Карлен;ЖЕН.;2000
26277;Карлина;ЖЕН.;2000
26278;Карлыгаш;ЖЕН.;19000
26279;Карлота;ЖЕН.;12
26280;Карманьола;ЖЕН.;6
26281;Кармела;ЖЕН.;81
26282;Кармелина;ЖЕН.;42
26283;Кармелита;ЖЕН.;637
26284;Кармелия;ЖЕН.;40
26285;Кармелла;ЖЕН.;39
26286;Кармен;ЖЕН.;32000
26287;Кармена;ЖЕН.;17
26288;Кармила;ЖЕН.;11
26289;Карминика;ЖЕН.;2
26290;Кармит;ЖЕН.;6
26291;Кармия;ЖЕН.;2
26292;Карола;ЖЕН.;44
26293;Каролайн;ЖЕН.;30
26294;Каролин;ЖЕН.;255
26295;Каролина;ЖЕН.;3000000
26296;Каролия;ЖЕН.;1
26298;Карролина;ЖЕН.;6
26299;Карэн;ЖЕН.;2000
26300;Касандра;ЖЕН.;746
26301;Касания;ЖЕН.;41
26302;Касиния;ЖЕН.;37
26303;Касияна;ЖЕН.;483
26304;Кассия;ЖЕН.;116
26305;Касся;ЖЕН.;10
26306;Кастелла;ЖЕН.;114
26307;Касуми;ЖЕН.;214
26308;Касьяна;ЖЕН.;80
26309;Кася;ЖЕН.;1000
26310;Касяна;ЖЕН.;8
26311;Катажина;ЖЕН.;262
26312;Катаина;ЖЕН.;2
26313;Каталин;ЖЕН.;302
26314;Каталина;ЖЕН.;1000
26315;Каталия;ЖЕН.;98
26317;Катана;ЖЕН.;1000
26318;Катаржина;ЖЕН.;162
26319;Катарина;ЖЕН.;215000
26320;Катежина;ЖЕН.;4
26321;Кателина;ЖЕН.;248
26322;Катена;ЖЕН.;6000
26323;Катенина;ЖЕН.;199
26324;Катера;ЖЕН.;493
26325;Катерена;ЖЕН.;16
26326;Катерина;ЖЕН.;345000
26327;Катерына;ЖЕН.;84
26328;Катирина;ЖЕН.;484
26329;Католина;ЖЕН.;56
26330;Катри;ЖЕН.;142
26331;Катрин;ЖЕН.;26000
26332;Катрина;ЖЕН.;8000
26333;Катринуца;ЖЕН.;46
26335;Катруся;ЖЕН.;4000
26336;Катря;ЖЕН.;139
26337;Катсуко;ЖЕН.;1
26338;Кафия;ЖЕН.;158
26340;Кацуюки;ЖЕН.;1
26341;Качар;ЖЕН.;8000
26342;Кашерина;ЖЕН.;26
26343;Кая;ЖЕН.;2000
26344;Каяко;ЖЕН.;8
26345;Каяна;ЖЕН.;17
26346;Каянэ;ЖЕН.;1
26348;Каяханум;ЖЕН.;1
26349;Квета;ЖЕН.;58
26350;Кветина;ЖЕН.;1
26351;Кветослава;ЖЕН.;4
26353;Квилина;ЖЕН.;2
26354;Квинтина;ЖЕН.;3
26355;Квита;ЖЕН.;157
26356;Квиталина;ЖЕН.;1
26357;Квитана;ЖЕН.;5
26360;Квитина;ЖЕН.;16
26361;Квитка;ЖЕН.;2000
26365;Квитослава;ЖЕН.;33
26366;Квитя;ЖЕН.;2
26369;Кевсер;ЖЕН.;34
26372;Кезибан;ЖЕН.;8
26373;Кейко;ЖЕН.;316
26374;Кейла;ЖЕН.;2000
26375;Келлукетлин;ЖЕН.;1
26376;Кемилия;ЖЕН.;1
26377;Кендалл;ЖЕН.;118
26378;Кенже;ЖЕН.;4000
26379;Кенжекуль;ЖЕН.;27
26380;Керен;ЖЕН.;446
26381;Керолайн;ЖЕН.;245
26382;Керсти;ЖЕН.;23
26383;Керстин;ЖЕН.;23
26384;Керстина;ЖЕН.;1
26385;Керта;ЖЕН.;15
26387;Керту;ЖЕН.;9
26388;Кесария;ЖЕН.;109
26390;Киара;ЖЕН.;584
26391;Кива;ЖЕН.;2000
26392;Кигили;ЖЕН.;1
26394;Кизайбат;ЖЕН.;3
26395;Кизбес;ЖЕН.;15
26396;Кизилгюль;ЖЕН.;10
26397;Кизлер;ЖЕН.;18
26398;Кийоко;ЖЕН.;23
26399;Кизханум;ЖЕН.;5
26400;Кикилия;ЖЕН.;17
26401;Килина;ЖЕН.;6000
26402;Килинина;ЖЕН.;17
26403;Килиона;ЖЕН.;1
26404;Ким;ЖЕН.;194000
26405;Кима;ЖЕН.;1000
26406;Кимберли;ЖЕН.;13000
26407;Кимие;ЖЕН.;12
26408;Кимико;ЖЕН.;102
26409;Кимма;ЖЕН.;15
26410;Кинанат;ЖЕН.;2
26411;Кинга;ЖЕН.;125
26412;Кинтия;ЖЕН.;6
26413;Киоко;ЖЕН.;77
26414;Кира;ЖЕН.;143000
26416;Кираида;ЖЕН.;5
26417;Киракия;ЖЕН.;1
26418;Кирана;ЖЕН.;34
26419;Кирания;ЖЕН.;4
26422;Кирианна;ЖЕН.;20
26423;Кириена;ЖЕН.;86
26424;Кириенна;ЖЕН.;4
26425;Кирика;ЖЕН.;387
26426;Кирилина;ЖЕН.;5000
26427;Кирилия;ЖЕН.;16
26428;Кириллина;ЖЕН.;2000
26429;Кириния;ЖЕН.;1
26431;Киролина;ЖЕН.;2
26433;Кистаман;ЖЕН.;342
26434;Кисханум;ЖЕН.;13
26435;Кита;ЖЕН.;4000
26436;Китаяна;ЖЕН.;3
26437;Китилай;ЖЕН.;3
26438;Кития;ЖЕН.;116
26439;Кифаят;ЖЕН.;86
26440;Киштай;ЖЕН.;3
26441;Киштон;ЖЕН.;2
26442;Киянат;ЖЕН.;1
26443;Кияра;ЖЕН.;35
26445;Клава;ЖЕН.;8000
26446;Клаваня;ЖЕН.;2
26447;Клавда;ЖЕН.;4
26448;Клавдея;ЖЕН.;17
26449;Клавдина;ЖЕН.;18
26450;Клавдия;ЖЕН.;35000
26451;Клавия;ЖЕН.;3
26452;Кладина;ЖЕН.;36
26453;Кладия;ЖЕН.;9
26455;Клара;ЖЕН.;60000
26456;Клариада;ЖЕН.;1
26457;Кларида;ЖЕН.;15
26458;Кларика;ЖЕН.;20
26460;Кларимонда;ЖЕН.;3
26461;Кларина;ЖЕН.;73
26462;Кларинда;ЖЕН.;4
26465;Кларис;ЖЕН.;42
26466;Клариса;ЖЕН.;566
26467;Кларисса;ЖЕН.;1000
26468;Кларита;ЖЕН.;9000
26469;Кларитта;ЖЕН.;3
26470;Клария;ЖЕН.;4
26472;Кларнета;ЖЕН.;45
26473;Клаудиа;ЖЕН.;98
26474;Клаудия;ЖЕН.;354
26476;Клемантина;ЖЕН.;1
26477;Клементина;ЖЕН.;2000
26478;Клеоника;ЖЕН.;11
26479;Клеопатра;ЖЕН.;5000
26480;Клеопатрия;ЖЕН.;4
26482;Клеотера;ЖЕН.;6
26483;Клер;ЖЕН.;992
26484;Клера;ЖЕН.;89
26485;Клерета;ЖЕН.;1
26486;Клерия;ЖЕН.;10
26488;Клетильда;ЖЕН.;1
26489;Климентина;ЖЕН.;247
26490;Климентия;ЖЕН.;55
26491;Клинта;ЖЕН.;26
26492;Клиопатра;ЖЕН.;10
26493;Клиопатрия;ЖЕН.;1
26494;Клодия;ЖЕН.;87
26495;Коара;ЖЕН.;1
26498;Козимира;ЖЕН.;2
26499;Койду;ЖЕН.;15
26501;Комунара;ЖЕН.;16
26502;Комунарка;ЖЕН.;42
26503;Комунина;ЖЕН.;15
26504;Конвалия;ЖЕН.;47
26505;Конелия;ЖЕН.;3
26507;Конкардия;ЖЕН.;1
26508;Конкордия;ЖЕН.;8000
26509;Константина;ЖЕН.;6000
26510;Константинина;ЖЕН.;2
26511;Констанца;ЖЕН.;11000
26512;Констанция;ЖЕН.;2000
26513;Констянтина;ЖЕН.;1
26514;Конуль;ЖЕН.;47
26515;Коко;ЖЕН.;4000
26517;Корал;ЖЕН.;26000
26518;Кораль;ЖЕН.;82
26519;Коралина;ЖЕН.;728
26520;Корина;ЖЕН.;2000
26521;Коркордия;ЖЕН.;1
26522;Корнелия;ЖЕН.;2000
26523;Корнеллия;ЖЕН.;8
26524;Корнилия;ЖЕН.;4
26525;Королевна;ЖЕН.;560
26526;Королина;ЖЕН.;1000
26527;Королька;ЖЕН.;11
26528;Кортни;ЖЕН.;2000
26529;Космита;ЖЕН.;2
26532;Костантина;ЖЕН.;4
26533;Костанция;ЖЕН.;10
26534;Костивина;ЖЕН.;1
26535;Кохава;ЖЕН.;4
26536;Красамира;ЖЕН.;8
26537;Красемира;ЖЕН.;2
26538;Красива;ЖЕН.;972
26539;Красимира;ЖЕН.;790
26540;Красина;ЖЕН.;5000
26541;Красия;ЖЕН.;12
26542;Красноармина;ЖЕН.;2
26546;Кремлина;ЖЕН.;34
26547;Кремыльда;ЖЕН.;1
26549;Крестина;ЖЕН.;4000
26550;Крестиния;ЖЕН.;5
26551;Крестинья;ЖЕН.;3
26554;Кривтина;ЖЕН.;2
26555;Кримгильда;ЖЕН.;3
26557;Кримчильда;ЖЕН.;2
26558;Крискентия;ЖЕН.;43
26559;Криста;ЖЕН.;2000
26560;Кристалина;ЖЕН.;166
26561;Кристана;ЖЕН.;64
26562;Кристель;ЖЕН.;259
26563;Кристен;ЖЕН.;2000
26564;Кристи;ЖЕН.;60000
26565;Кристиана;ЖЕН.;802
26566;Кристиане;ЖЕН.;14
26567;Кристианэ;ЖЕН.;3
26568;Кристин;ЖЕН.;2000
26569;Кристина;ЖЕН.;963000
26570;Кристине;ЖЕН.;1000
26571;Кристиния;ЖЕН.;6
26572;Кристинэ;ЖЕН.;97
26574;Кристя;ЖЕН.;15000
26575;Кристяна;ЖЕН.;6
26577;Ксалакс;ЖЕН.;2
26578;Ксаверия;ЖЕН.;7
26579;Ксанфина;ЖЕН.;1
26580;Ксения;ЖЕН.;753000
26581;Ксенья;ЖЕН.;5000
26582;Ксеня;ЖЕН.;12000
26584;Ксиния;ЖЕН.;18
26586;Кузьмина;ЖЕН.;151000
26587;Кулина;ЖЕН.;2000
26588;Култум;ЖЕН.;12
26589;Кульпан;ЖЕН.;222
26590;Кумико;ЖЕН.;56
26591;Кумсият;ЖЕН.;281
26592;Купава;ЖЕН.;939
26593;Курбанбиби;ЖЕН.;3
26594;Курбанпатимат;ЖЕН.;3
26595;Кураиш;ЖЕН.;21
26596;Куралай;ЖЕН.;13000
26597;Курбонбека;ЖЕН.;1
26598;Курманкыз;ЖЕН.;2
26599;Курсанат;ЖЕН.;4
26600;Кусум;ЖЕН.;124
26601;Куца;ЖЕН.;850
26604;Кэтрин;ЖЕН.;8000
26605;Кэтэлина;ЖЕН.;327
26606;Кюлли;ЖЕН.;5
26608;Кюльнара;ЖЕН.;1
26611;Кяве;ЖЕН.;2
26613;Кямаля;ЖЕН.;320
26616;Лабина;ЖЕН.;376
26617;Лабиса;ЖЕН.;10
26618;Лавиза;ЖЕН.;5
26620;Лавиника;ЖЕН.;5
26621;Лавиния;ЖЕН.;913
26622;Лависа;ЖЕН.;8
26623;Лависия;ЖЕН.;1
26624;Лавия;ЖЕН.;14
26625;Лавра;ЖЕН.;431
26626;Лаврения;ЖЕН.;1
26627;Лаврентина;ЖЕН.;6
26628;Лаврентия;ЖЕН.;2000
26629;Лавреня;ЖЕН.;2
26630;Лаврика;ЖЕН.;14
26631;Лагийка;ЖЕН.;1
26632;Лада;ЖЕН.;46000
26633;Ладария;ЖЕН.;265
26634;Ладвина;ЖЕН.;2
26635;Ладвия;ЖЕН.;2
26636;Ладейка;ЖЕН.;3
26637;Ладжения;ЖЕН.;1
26638;Ладилена;ЖЕН.;5
26639;Ладислава;ЖЕН.;99
26640;Ладия;ЖЕН.;27
26641;Ладлена;ЖЕН.;14
26642;Ладомира;ЖЕН.;34
26643;Ладона;ЖЕН.;7
26644;Ладуська;ЖЕН.;126
26645;Лазарина;ЖЕН.;79
26646;Лазиза;ЖЕН.;458
26647;Лазурина;ЖЕН.;531
26648;Лаимдота;ЖЕН.;1
26650;Лаинат;ЖЕН.;7
26652;Лаият;ЖЕН.;4
26653;Лайла;ЖЕН.;3000
26655;Лайма;ЖЕН.;2000
26657;Лаймат;ЖЕН.;2
26658;Лайна;ЖЕН.;137
26659;Лайне;ЖЕН.;319
26660;Лайсания;ЖЕН.;14
26661;Лакшми;ЖЕН.;489
26662;Лала;ЖЕН.;6000
26663;Лали;ЖЕН.;3000
26664;Лалита;ЖЕН.;1000
